transaction_id,customer_id,card_id,merchant_id,transaction_date,posting_date,amount,currency,transaction_type,channel,status,emi_flag,reward_points,bill_cycle_month,payment_due_date,payment_status,min_due,total_due,fraud_flag,remarks
960,62,61,11,2025-01-09,2025-03-11,954.4, inr , purchase , mobile app ,SUCCESS,,460,Jan-2025,2025-02-19,OVERDUE,215.2,"₹5,000",N,incremental autoloader credit card transaction file
961,63,62,12,2025-02-10,2025-01-12,955.29,INR,Purchase,Online,SUCCESS,,461,2025-02,2025-03-20,paid,215.32,1701.53,N,incremental autoloader credit card transaction file
962,64,63,13,2025-03-11,2025-02-13,"2,500",INR,Purchase,Online,SUCCESS,Y,abc,2025-03,2025-01-21,paid,215.44,,N,incremental autoloader credit card transaction file
963,65,64,14,2025-01-12,2025-03-14,957.07,INR,Purchase,Online,,,463,2025-04,2025-02-22,paid,215.56,1702.99,N,incremental autoloader credit card transaction file
964,66,65,15,2025-02-13,2025/02/25,957.96,INR,Purchase,Online,SUCCESS,,464,2025-05,2025-03-23,paid,215.68,1703.72,N,incremental autoloader credit card transaction file
965,67,66,16,2025-03-14,2025-02-16,958.85,INR,Purchase,Online,SUCCESS,,465,2025-06,2025-01-24,paid,215.8,1704.45,N,incremental autoloader credit card transaction file
966,68,67,17,2025/02/25,2025-03-17,959.74,USD,Purchase,Online,SUCCESS,N,466,2025-07,2025-02-25,paid,215.92,1705.18,N,incremental autoloader credit card transaction file
967,69,68,18,2025-02-16,wrong_date,960.63,INR,Purchase,Online,SUCCESS,,467,2025-08,2025-03-26,paid,216.04,1705.91,N,incremental autoloader credit card transaction file
968,70,69,19,2025-03-17,2025-02-19,$700,INR,,Online,SUCCESS,,468,2025-09,2025-01-27,,216.16,1706.64,N,incremental autoloader credit card transaction file
969,71,70,20,wrong_date,2025-03-20,abc,INR,Purchase,Online,SUCCESS,,469,2025-10,2025-02-28,paid,216.28,1707.37,N,incremental autoloader credit card transaction file
970,72,71,21,2025-02-19,2025-01-21,963.3, inr ,Purchase,Online,SUCCESS,,470,2025-11,2025-03-01,paid,216.4,1708.1,N,incremental autoloader credit card transaction file
971,73,72,22,2025-03-20,2025-02-22,964.19,INR,Purchase,Online,SUCCESS,,471,2025-12,2025-01-02,paid,216.52,1708.83,N,incremental autoloader credit card transaction file
972,74,73,23,2025-01-21,2025-03-23,965.08,INR, purchase ,Online,failed,,,2025-01,2025-02-03,paid,,1709.56,N,incremental autoloader credit card transaction file
973,75,74,24,2025-02-22,2025-01-24,965.97,INR,Purchase,Online,SUCCESS,,473,2025-02,2025-03-04,paid,216.76,1710.29,N,incremental autoloader credit card transaction file
974,76,75,25,2025-03-23,2025-02-25,966.86,INR,Purchase,Online,SUCCESS,,474,2025-03,2025-01-05,paid,216.88,1711.02,N,incremental autoloader credit card transaction file
975,77,76,26,2025-01-24,2025-03-26,"2,500",INR,Purchase, mobile app ,SUCCESS,Y,100 points,2025-04,2025-02-06,paid,217.0,wrong,N,incremental autoloader credit card transaction file
976,78,77,27,2025-02-25,2025-01-27,968.64,,Purchase,Online,SUCCESS,,476,2025-05,wrong_date,OVERDUE,217.12,1712.48,N,incremental autoloader credit card transaction file
977,79,78,28,2025-03-26,2025-02-28,969.53,INR,Purchase,Online,SUCCESS,,477,2025-06,2025-01-08,paid,217.24,1713.21,N,incremental autoloader credit card transaction file
978,80,79,29,2025-01-27,2025-03-01,970.42,INR,Purchase,Online,SUCCESS,,478,2025-07,25-02-2025,paid,217.36,1713.94,N,incremental autoloader credit card transaction file
979,81,80,30,2025-02-28,2025-01-02,$700,INR,Purchase,Online,SUCCESS,,479,2025-08,2025/02/25,paid,217.48,1714.67,N,incremental autoloader credit card transaction file
980,82,81,31,2025-03-01,2025-02-03,972.2, inr ,Purchase,POS,SUCCESS,N,480,2025-09,2025-01-11,paid,₹500,1715.4,N,incremental autoloader credit card transaction file
981,83,82,32,2025-01-02,2025-03-04,973.09,INR,Purchase,Online,,,481,2025-10,2025-02-12,paid,217.72,1716.13,N,incremental autoloader credit card transaction file
982,84,83,33,2025-02-03,2025-01-05,973.98,INR,Purchase,Online,SUCCESS,,482,2025-11,2025-03-13,paid,217.84,1716.86,N,incremental autoloader credit card transaction file
983,85,84,34,2025-03-04,2025-02-06,974.87,INR,Purchase,Online,SUCCESS,,483,2025-12,2025-01-14,paid,217.96,1717.59,N,incremental autoloader credit card transaction file
984,86,85,35,2025-01-05,wrong_date,975.76,INR, purchase ,,SUCCESS,,484,2025-01,2025-02-15,,218.08,"₹5,000",N,incremental autoloader credit card transaction file
985,87,86,36,2025-02-06,2025-01-08,976.65,INR,Purchase,Online,SUCCESS,,485,2025-02,2025-03-16,paid,218.2,1719.05,N,incremental autoloader credit card transaction file
986,88,87,37,wrong_date,25-02-2025,abc,INR,Purchase,Online,SUCCESS,,486,2025-03,2025-01-17,paid,218.32,1719.78,N,incremental autoloader credit card transaction file
987,89,88,38,2025-01-08,2025/02/25,978.43,INR,Purchase,Online,SUCCESS,yes,487,2025-04,2025-02-18,paid,218.44,1720.51,N,incremental autoloader credit card transaction file
988,90,89,39,25-02-2025,2025-01-11,"2,500",INR,Purchase,Online,SUCCESS,Y,abc,2025-05,2025-03-19,paid,218.56,,N,incremental autoloader credit card transaction file
989,91,90,40,2025/02/25,2025-02-12,980.21,INR,Purchase,Online,SUCCESS,,489,2025-06,2025-01-20,paid,218.68,1721.97,N,incremental autoloader credit card transaction file
990,92,91,41,2025-01-11,2025-03-13,$700, inr ,REFUND, mobile app ,,,490,Jan-2025,2025-02-21,paid,218.8,1722.7,N,incremental autoloader credit card transaction file
991,93,92,42,2025-02-12,2025-01-14,981.99,INR,Purchase,Online,SUCCESS,,491,2025-08,2025-03-22,paid,218.92,1723.43,N,incremental autoloader credit card transaction file
992,94,93,43,2025-03-13,2025-02-15,982.88,,Purchase,Online,SUCCESS,,492,2025-02,2025-01-23,OVERDUE,219.04,1724.16,N,incremental autoloader credit card transaction file
993,95,94,44,2025-01-14,2025-03-16,983.77,INR,Purchase,Online,SUCCESS,,493,2025-10,wrong_date,paid,219.16,1724.89,N,incremental autoloader credit card transaction file
994,96,95,45,2025-02-15,2025-01-17,984.66,USD,Purchase,Online,SUCCESS,N,494,2025-11,2025-03-25,paid,219.28,1725.62,N,incremental autoloader credit card transaction file
995,97,96,46,2025-03-16,2025-02-18,985.55,INR,Purchase,Online,SUCCESS,,495,2025-12,2025-01-26,paid,219.4,1726.35,N,incremental autoloader credit card transaction file
996,98,97,47,2025-01-17,2025-03-19,986.44,INR, purchase ,Online,SUCCESS,,496,2025-01,2025-02-27,paid,219.52,1727.08,N,incremental autoloader credit card transaction file
997,99,98,48,2025-02-18,2025-01-20,987.33,INR,Purchase,Online,SUCCESS,,497,2025-02,25-02-2025,paid,219.64,1727.81,N,incremental autoloader credit card transaction file
998,100,99,49,2025-03-19,2025-02-21,988.22,INR,Purchase,Online,SUCCESS,,498,2025-03,2025-01-01,paid,219.76,1728.54,N,incremental autoloader credit card transaction file
999,101,100,50,2025-01-20,2025-03-22,989.11,INR,Purchase,Online,failed,,,2025-04,2025-02-02,paid,219.88,1729.27,N,incremental autoloader credit card transaction file
999,102,101,1,2025-02-21,2025-01-23,990.0, inr ,Purchase,POS,SUCCESS,,100 points,2025-05,2025-03-03,,220.0,wrong,Y,incremental autoloader credit card transaction file
